InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.150359	0.128171	0.945813	0.925345	1	0.99271	0.00666263	1.07351	
0.150831	0.128838	0.946078	0.925335	1	0.99271	0.00666263	1.07321	
0.151301	0.129506	0.946341	0.925325	1	0.99271	0.00666263	1.07296	
0.15177	0.130174	0.946602	0.925317	1	0.99271	0.00666263	1.07274	
0.152238	0.130841	0.94686	0.925316	1	0.99271	0.00666263	1.0727	
0.152704	0.131509	0.947115	0.925314	1	0.99271	0.00666263	1.07266	
0.153169	0.132176	0.947368	0.925304	1	0.99271	0.00666263	1.07239	
0.153633	0.132844	0.947619	0.925294	1	0.99271	0.00666263	1.07215	
0.154095	0.133511	0.947867	0.925285	1	0.99271	0.00666263	1.07195	
0.154556	0.134179	0.948113	0.925283	1	0.99271	0.00666263	1.07189	
0.155016	0.134846	0.948357	0.925273	1	0.99271	0.00666263	1.07168	
0.155475	0.135514	0.948598	0.925266	1	0.99271	0.00666263	1.07153	
0.155933	0.136182	0.948837	0.925265	1	0.99271	0.00666263	1.07151	
0.152432	0.136182	0.944444	0.92526	1	0.992053	0.00726832	1.0714	
0.152893	0.136849	0.9447	0.925255	1	0.992053	0.00726832	1.07129	
0.153353	0.137517	0.944954	0.92525	1	0.992053	0.00726832	1.0712	
0.153811	0.138184	0.945205	0.925236	1	0.992053	0.00726832	1.07092	
0.154269	0.138852	0.945455	0.925227	1	0.992053	0.00726832	1.07075	
0.154726	0.139519	0.945701	0.92519	1	0.992053	0.00726832	1.07013	
0.155181	0.140187	0.945946	0.925181	1	0.992053	0.00726832	1.06999	
0.155635	0.140854	0.946188	0.925178	1	0.992053	0.00726832	1.06993	
0.156088	0.141522	0.946429	0.925175	1	0.992053	0.00726832	1.06989	
0.15654	0.14219	0.946667	0.925162	1	0.992053	0.00726832	1.0697	
0.153201	0.14219	0.942478	0.925154	1	0.991396	0.00787402	1.06958	
0.153656	0.142857	0.942731	0.925148	1	0.991396	0.00787402	1.0695	
0.15411	0.143525	0.942982	0.925145	1	0.991396	0.00787402	1.06945	
0.154563	0.144192	0.943231	0.92513	1	0.991396	0.00787402	1.06925	
0.155015	0.14486	0.943478	0.925117	1	0.991396	0.00787402	1.06907	
0.151802	0.14486	0.939394	0.92511	1	0.990741	0.00847971	1.06899	
0.152256	0.145527	0.939655	0.925109	1	0.990741	0.00847971	1.06897	
0.15271	0.146195	0.939914	0.925067	1	0.990741	0.00847971	1.06847	
0.153162	0.146862	0.940171	0.925038	1	0.990741	0.00847971	1.06815	
0.153613	0.14753	0.940426	0.925038	1	0.990741	0.00847971	1.06814	
0.154064	0.148198	0.940678	0.925015	1	0.990741	0.00847971	1.0679	
0.154513	0.148865	0.940928	0.924972	1	0.990741	0.00847971	1.06748	
0.154961	0.149533	0.941176	0.924932	1	0.990741	0.00847971	1.06711	
0.155409	0.1502	0.941423	0.924917	1	0.990741	0.00847971	1.06698	
