InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0813069	0.146457	0.950617	0.956646	1	0.992449	0.0152964	1.09216	
0.081741	0.147408	0.95092	0.956644	1	0.992449	0.0152964	1.09215	
0.0819576	0.147884	0.95107	0.956606	1	0.992449	0.0152964	1.09194	
0.0821739	0.148359	0.95122	0.956597	1	0.992449	0.0152964	1.09189	
0.08239	0.148835	0.951368	0.956594	1	0.992449	0.0152964	1.09187	
0.0826058	0.149311	0.951515	0.956552	1	0.992449	0.0152964	1.09163	
0.0828213	0.149786	0.951662	0.956546	1	0.992449	0.0152964	1.09159	
0.0830366	0.150262	0.951807	0.956542	1	0.992449	0.0152964	1.09157	
0.0832515	0.150737	0.951952	0.956526	1	0.992449	0.0152964	1.09147	
0.0834663	0.151213	0.952096	0.956513	1	0.992449	0.0152964	1.09139	
0.0836807	0.151688	0.952239	0.956503	1	0.992449	0.0152964	1.09133	
0.0838949	0.152164	0.952381	0.9565	1	0.992449	0.0152964	1.09131	
0.0843225	0.153115	0.952663	0.956494	1	0.992449	0.0152964	1.09127	
0.084536	0.15359	0.952802	0.956475	1	0.992449	0.0152964	1.09115	
0.0847491	0.154066	0.952941	0.95645	1	0.992449	0.0152964	1.09098	
0.0849621	0.154541	0.953079	0.956441	1	0.992449	0.0152964	1.09092	
0.0851747	0.155017	0.953216	0.956438	1	0.992449	0.0152964	1.0909	
0.0853872	0.155492	0.953353	0.956415	1	0.992449	0.0152964	1.09074	
0.0855994	0.155968	0.953488	0.956412	1	0.992449	0.0152964	1.09072	
0.086023	0.156919	0.953757	0.956407	1	0.992449	0.0152964	1.09069	
0.0862345	0.157394	0.95389	0.956391	1	0.992449	0.0152964	1.09057	
0.0864457	0.15787	0.954023	0.956373	1	0.992449	0.0152964	1.09044	
0.0866567	0.158345	0.954155	0.956369	1	0.992449	0.0152964	1.09041	
0.0868675	0.158821	0.954286	0.956353	1	0.992449	0.0152964	1.09029	
0.087078	0.159296	0.954416	0.95635	1	0.992449	0.0152964	1.09027	
0.0872884	0.159772	0.954545	0.956345	1	0.992449	0.0152964	1.09023	
0.0874985	0.160247	0.954674	0.956344	1	0.992449	0.0152964	1.09022	
0.0877083	0.160723	0.954802	0.956327	1	0.992449	0.0152964	1.09009	
0.087918	0.161198	0.95493	0.956315	1	0.992449	0.0152964	1.08999	
0.0881274	0.161674	0.955056	0.956294	1	0.992449	0.0152964	1.08982	
0.0883366	0.162149	0.955182	0.956281	1	0.992449	0.0152964	1.08971	
0.0865199	0.162625	0.952646	0.956272	1	0.991981	0.0162524	1.08964	
0.0867295	0.1631	0.952778	0.956268	1	0.991981	0.0162524	1.0896	
0.0869388	0.163576	0.952909	0.956264	1	0.991981	0.0162524	1.08957	
0.0871479	0.164051	0.953039	0.956255	1	0.991981	0.0162524	1.08949	
0.0873568	0.164527	0.953168	0.956253	1	0.991981	0.0162524	1.08947	
0.0875655	0.165002	0.953297	0.956251	1	0.991981	0.0162524	1.08945	
0.087774	0.165478	0.953425	0.956243	1	0.991981	0.0162524	1.08938	
0.0879823	0.165953	0.953552	0.956242	1	0.991981	0.0162524	1.08937	
