InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0255137	0.116746	0.978593	0.981285	1	0.997453	0.0171569	1.11708	
0.0257322	0.11784	0.978788	0.981282	1	0.997453	0.0171569	1.11704	
0.0258048	0.118205	0.978852	0.981282	1	0.997453	0.0171569	1.11703	
0.0258774	0.11857	0.978916	0.981281	1	0.997453	0.0171569	1.11702	
0.0259499	0.118935	0.978979	0.98128	1	0.997453	0.0171569	1.11701	
0.0260222	0.1193	0.979042	0.981279	1	0.997453	0.0171569	1.11699	
0.0260945	0.119664	0.979104	0.981276	1	0.997453	0.0171569	1.11694	
0.0261667	0.120029	0.979167	0.981274	1	0.997453	0.0171569	1.11691	
0.0262388	0.120394	0.979228	0.981273	1	0.997453	0.0171569	1.1169	
0.0263108	0.120759	0.97929	0.981271	1	0.997453	0.0171569	1.11687	
0.0263827	0.121124	0.979351	0.981271	1	0.997453	0.0171569	1.11686	
0.0264546	0.121489	0.979412	0.98127	1	0.997453	0.0171569	1.11684	
0.0265263	0.121853	0.979472	0.981269	1	0.997453	0.0171569	1.11683	
0.026598	0.122218	0.979532	0.981268	1	0.997453	0.0171569	1.11682	
0.0266695	0.122583	0.979592	0.981266	1	0.997453	0.0171569	1.11678	
0.026741	0.122948	0.979651	0.981265	1	0.997453	0.0171569	1.11677	
0.0268837	0.123677	0.979769	0.981264	1	0.997453	0.0171569	1.11675	
0.0270261	0.124407	0.979885	0.981263	1	0.997453	0.0171569	1.11674	
0.0271681	0.125137	0.98	0.981262	1	0.997453	0.0171569	1.11671	
0.027239	0.125502	0.980057	0.981261	1	0.997453	0.0171569	1.1167	
0.0273098	0.125866	0.980114	0.981256	1	0.997453	0.0171569	1.11662	
0.0255323	0.125866	0.977337	0.981255	1	0.99709	0.0196078	1.11661	
0.0256034	0.126231	0.977401	0.981253	1	0.99709	0.0196078	1.11656	
0.0256745	0.126596	0.977465	0.98125	1	0.99709	0.0196078	1.11652	
0.0258163	0.127326	0.977591	0.981249	1	0.99709	0.0196078	1.1165	
0.0258871	0.127691	0.977654	0.981248	1	0.99709	0.0196078	1.11648	
0.0259579	0.128055	0.977716	0.981245	1	0.99709	0.0196078	1.11643	
0.0260285	0.12842	0.977778	0.981244	1	0.99709	0.0196078	1.11642	
0.02624	0.129515	0.977961	0.981243	1	0.99709	0.0196078	1.1164	
0.0263104	0.12988	0.978022	0.981243	1	0.99709	0.0196078	1.11639	
0.0263807	0.130244	0.978082	0.981242	1	0.99709	0.0196078	1.11638	
0.0264509	0.130609	0.978142	0.98124	1	0.99709	0.0196078	1.11635	
0.026521	0.130974	0.978202	0.981239	1	0.99709	0.0196078	1.11633	
0.0265911	0.131339	0.978261	0.981239	1	0.99709	0.0196078	1.11632	
0.0266611	0.131704	0.97832	0.981238	1	0.99709	0.0196078	1.11631	
0.026731	0.132069	0.978378	0.981235	1	0.99709	0.0196078	1.11626	
0.0268009	0.132433	0.978437	0.981234	1	0.99709	0.0196078	1.11624	
0.0268707	0.132798	0.978495	0.98123	1	0.99709	0.0196078	1.11616	
0.0269404	0.133163	0.978552	0.981229	1	0.99709	0.0196078	1.11615	
0.02701	0.133528	0.97861	0.981228	1	0.99709	0.0196078	1.11612	
0.0271491	0.134258	0.978723	0.981224	1	0.99709	0.0196078	1.11605	
0.0272186	0.134622	0.97878	0.981217	1	0.99709	0.0196078	1.11592	
0.027288	0.134987	0.978836	0.981215	1	0.99709	0.0196078	1.11589	
0.0273573	0.135352	0.978892	0.981215	1	0.99709	0.0196078	1.11588	
0.0274265	0.135717	0.978947	0.981212	1	0.99709	0.0196078	1.11583	
0.0274957	0.136082	0.979003	0.981212	1	0.99709	0.0196078	1.11582	
0.0276339	0.136811	0.979112	0.981211	1	0.99709	0.0196078	1.1158	
0.0277029	0.137176	0.979167	0.98121	1	0.99709	0.0196078	1.11579	
0.0277718	0.137541	0.979221	0.98121	1	0.99709	0.0196078	1.11578	
0.0278407	0.137906	0.979275	0.981205	1	0.99709	0.0196078	1.11569	
0.0279095	0.138271	0.979328	0.981205	1	0.99709	0.0196078	1.11568	
0.0279782	0.138636	0.979381	0.981204	1	0.99709	0.0196078	1.11567	
0.0281156	0.139365	0.979487	0.981203	1	0.99709	0.0196078	1.11565	
0.0281841	0.13973	0.97954	0.981201	1	0.99709	0.0196078	1.1156	
0.0282526	0.140095	0.979592	0.9812	1	0.99709	0.0196078	1.11558	
0.0283211	0.14046	0.979644	0.981198	1	0.99709	0.0196078	1.11554	
0.0283895	0.140825	0.979695	0.981197	1	0.99709	0.0196078	1.11553	
0.0267391	0.140825	0.977215	0.981196	1	0.996727	0.0220588	1.11551	
0.0268076	0.141189	0.977273	0.981195	1	0.996727	0.0220588	1.11549	
0.0268761	0.141554	0.97733	0.981193	1	0.996727	0.0220588	1.11544	
0.0269445	0.141919	0.977387	0.981192	1	0.996727	0.0220588	1.11543	
0.0270129	0.142284	0.977444	0.981191	1	0.996727	0.0220588	1.1154	
0.0270812	0.142649	0.9775	0.981191	1	0.996727	0.0220588	1.11539	
0.0272177	0.143378	0.977612	0.98119	1	0.996727	0.0220588	1.11537	
0.0272858	0.143743	0.977667	0.981189	1	0.996727	0.0220588	1.11535	
0.0273539	0.144108	0.977723	0.981186	1	0.996727	0.0220588	1.1153	
0.02749	0.144838	0.977833	0.981186	1	0.996727	0.0220588	1.11529	
0.0275579	0.145202	0.977887	0.981184	1	0.996727	0.0220588	1.11526	
0.0276258	0.145567	0.977941	0.981183	1	0.996727	0.0220588	1.11523	
0.0276936	0.145932	0.977995	0.98118	1	0.996727	0.0220588	1.11517	
0.0277614	0.146297	0.978049	0.981179	1	0.996727	0.0220588	1.11515	
0.0278291	0.146662	0.978102	0.981178	1	0.996727	0.0220588	1.11513	
0.0262783	0.146662	0.975728	0.981178	1	0.996365	0.0245098	1.11512	
0.0263461	0.147027	0.975787	0.981177	1	0.996365	0.0245098	1.11511	
0.0264138	0.147391	0.975845	0.981177	1	0.996365	0.0245098	1.1151	
0.0264815	0.147756	0.975904	0.981176	1	0.996365	0.0245098	1.11508	
0.0265491	0.148121	0.975962	0.981176	1	0.996365	0.0245098	1.11507	
0.0266166	0.148486	0.976019	0.981174	1	0.996365	0.0245098	1.11504	
0.0266841	0.148851	0.976077	0.981174	1	0.996365	0.0245098	1.11503	
0.026819	0.14958	0.97619	0.981171	1	0.996365	0.0245098	1.11496	
0.0268864	0.149945	0.976247	0.981168	1	0.996365	0.0245098	1.11489	
0.0270882	0.15104	0.976415	0.981166	1	0.996365	0.0245098	1.11485	
0.0271554	0.151405	0.976471	0.981165	1	0.996365	0.0245098	1.11484	
0.0272225	0.151769	0.976526	0.981164	1	0.996365	0.0245098	1.11481	
0.0273567	0.152499	0.976636	0.981164	1	0.996365	0.0245098	1.1148	
0.0274237	0.152864	0.97669	0.981162	1	0.996365	0.0245098	1.11476	
